"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.841705209E0,-2.349448204E-2,-1.158075333E-1,1.013441086E-1
1.851745455E0,-4.690822959E-2,-1.470795870E-1,6.515884399E-2
1.861816218E0,-4.656919837E-2,-1.187235117E-1,2.917861938E-2
1.871856465E0,-2.088499069E-2,-9.719437361E-2,-1.146221161E-2
1.881896711E0,1.611992717E-2,-6.013596058E-2,-3.766155243E-2
1.891936956E0,3.588953614E-2,-5.957984924E-2,-6.559371948E-3
1.902007720E0,4.341086745E-2,-1.838266850E-2,3.650856018E-2
1.912047966E0,2.467891574E-2,2.072787285E-2,8.195018768E-2
1.922088211E0,1.763981581E-2,3.093320131E-2,7.711601257E-2
1.932128457E0,4.539981484E-2,6.831037998E-2,7.715702057E-2
1.942199221E0,3.506875038E-2,6.235587597E-2,7.961750031E-2
1.952239467E0,1.569309831E-2,6.553936005E-2,7.734298706E-2
1.962279713E0,-8.901953697E-4,5.913317204E-2,8.944892883E-2
1.972319959E0,-3.146404028E-2,5.478543043E-2,7.046985626E-2
1.982390723E0,-9.989351034E-3,6.889200211E-2,4.913234711E-2
1.992430968E0,-1.988923550E-2,4.055017233E-2,3.731155396E-2
2.002440696E0,-2.018830180E-2,5.287474394E-2,1.831150055E-2
2.012511460E0,-2.981659770E-2,3.934037685E-2,-1.987171173E-2
2.022551706E0,-1.292020082E-2,4.302382469E-2,-6.526756287E-2
2.032591952E0,8.937507868E-3,1.209121943E-2,-7.963752747E-2
2.042662715E0,3.084099293E-2,2.455854416E-2,-7.727050781E-2
2.052702962E0,2.908113599E-2,9.326219559E-3,-3.188323975E-2
2.062743208E0,1.453071833E-3,2.790457010E-2,2.307510376E-2
2.072783453E0,-2.577945590E-2,1.525509357E-2,2.777862549E-2
2.082854217E0,-4.792100191E-2,2.138316631E-3,4.928874969E-2
2.092894463E0,-2.982112765E-2,-2.351224422E-2,7.082843781E-2
2.102934708E0,-7.368773222E-3,-3.308415413E-2,7.804393768E-2
2.112974954E0,2.893975377E-2,-1.248860359E-2,6.855678558E-2
2.123045718E0,5.759000778E-3,3.596884012E-2,7.112312317E-2
2.133085964E0,2.986493707E-2,6.869894266E-2,5.462741852E-2
2.143126210E0,-7.727980614E-3,8.142751455E-2,9.488105774E-3
2.153166456E0,1.374790072E-2,6.843054295E-2,5.525398254E-2
2.163237219E0,-2.905130386E-2,5.394822359E-2,8.419895172E-2
2.173277465E0,7.435366511E-2,4.905176163E-2,6.757640839E-2
2.183317711E0,8.217817545E-2,2.354305983E-2,6.524944305E-2
